,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
317,633,合租,顶秀金石家园 3居室,2019-04-08,BJ2230325848656060416,https://ke-image.ljcdn.com/rent-house-1/50e191bc20a397e496f8dd343dbca084.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/e82378e4-d0da-440f-99f6-0dfad4208637.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/9386a8e8-990c-4042-9008-cb2aeb6087cc.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/ba016500-d8d7-4d45-9c9e-e5b379646024.780x439.jpg""]",2200,"[""公寓"", ""近地铁"", ""精装"", ""押一付一"", ""随时看房""]",3居室,20,北,,,1年,1年,4,26,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1033]]","[{""成交日期"":""2018-03-13"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2490元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2290元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""}]","1:房屋配置 床 衣柜 沙发 电视 冰箱 洗衣机 热水器 宽带 暖气 。
2:地理位置优越，周边繁华但不喧嚣 小区对面就是河边。
3:空气对流新鲜，易于身心健康！全明格局，采光好，楼层高，阳光充足。
4:小区绿化特好，可以说是环…",https://bj.zu.ke.com/zufang/BJ2230325848656060416.html?h=BJ2230325848656060416&t=default&click_position=16,北京,丰台,宋家庄,顶秀金石家园,https://bj.zu.ke.com/zufang/c1111046588029/,110.0,嘉旭公寓 管家,0,0
318,635,合租,顺八条1号院 4居室,2019-04-08,BJ2230349009863065600,https://ke-image.ljcdn.com/rent-house-1/50e191bc20a397e496f8dd343dbca084.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/3302d30b-bac6-4e81-9f98-5c87dbc762e6.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/4cb1df7a-2446-4bec-b11d-9207887bbde0.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/acd892cf-abf2-487b-b79e-7125acd8c4cc.780x439.jpg""]",2450,"[""公寓"", ""近地铁"", ""精装"", ""押一付一"", ""随时看房""]",4居室,28,南,,,1年,1年,4,21,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,无,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 628]]","[{""成交日期"":""2018-03-16"",""居室"":""3居室"",""面积"":""16㎡"",""租赁方式"":""合租"",""出租价格"":""2890元\/月""},{""成交日期"":""2018-01-03"",""居室"":""3居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""2460元\/月""},{""成交日期"":""2018-01-03"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2460元\/月""}]","1:房屋配置 床 衣柜 沙发 电视 冰箱 洗衣机 热水器 宽带 暖气 。
2:地理位置优越，周边繁华但不喧嚣 小区对面就是河边。
3:空气对流新鲜，易于身心健康！全明格局，采光好，楼层高，阳光充足。
4:小区绿化特好，可以说是环…",https://bj.zu.ke.com/zufang/BJ2230349009863065600.html?h=BJ2230349009863065600&t=default&click_position=18,北京,丰台,宋家庄,顺八条1号院,https://bj.zu.ke.com/zufang/c1111027379094/,87.5,嘉旭公寓 管家,0,0
319,637,合租,顶秀金颐家园 4居室,2019-03-22,BJ2217985628639854592,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/e774e879-4c7c-4784-bc31-c98931d563ef.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/94809119-2e7b-43a8-938d-3f69df8a9dc1.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/e774e879-4c7c-4784-bc31-c98931d563ef.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f""]",3000,"[""在线签约"", ""公寓"", ""独立卫生间"", ""近地铁"", ""精装"", ""随时看房""]",4居室,25,东,,,1年以上,1年以上,13,27,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2017-09-17"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1800元\/月""},{""成交日期"":""2017-08-07"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1900元\/月""},{""成交日期"":""2017-06-25"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2530元\/月""}]","1、房屋介绍：
室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。
2、小区介绍：
顶秀金颐家园小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。
3、总结：
房屋照片均是实景拍摄，随…",https://bj.zu.ke.com/zufang/BJ2217985628639854592.html?h=BJ2217985628639854592&t=default&click_position=16,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,120.0,京城联行 管家,0,0
320,639,未知,方恒偶寓 2房间1卫 6000元,2018-11-04,BJ2118029472959053824,https://ke-image.ljcdn.com/ehr-personnel/20180823150350757BP1WBPFK.jpg,,,,"[""https://ke-image.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg""]",6000,"[""集中供暖"", ""随时看房""]",2房间1卫,62,西,,,暂无数据,暂无数据,高楼层,12,暂无数据,民电,随时入住,只能周末看房,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""10号线"", ""成寿寺"", 1139]]",,,https://bj.zu.ke.com/zufang/BJ2118029472959053824.html?h=BJ2118029472959053824&t=default&click_position=18,北京,丰台,宋家庄,方恒偶寓,https://bj.zu.ke.com/zufang/c1111043634365/,96.77,链家,0,0
321,641,合租,顶秀金颐家园 3居室,2019-03-14,BJ2212149552142884864,https://ke-image.ljcdn.com/rent-user-avatar/8ab393f9-cd8b-460b-bc68-77bc6e8ae476,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/75f9b0b2-0d23-467a-b279-faf2e3d0e9e4.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/a78e1ced-1bec-4aaf-b6ec-51949eb02c4b.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/ddbb3d43-57b0-44d4-bbfa-20e8a7b51c46.780x439.jpg""]",2100,"[""在线签约"", ""近地铁"", ""精装"", ""随时看房""]",3居室,15,北,,,180,360,16,18,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2017-09-17"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1800元\/月""},{""成交日期"":""2017-08-07"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1900元\/月""},{""成交日期"":""2017-06-25"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2530元\/月""}]","房屋介绍：

小区：宋家庄：顶秀金颐家园小区

楼层：16层楼层主次卧室，装修温馨

配置：房间内双人床，衣柜，电脑桌，沙发，空调全齐

出租的是次卧室，采光非常好，地理位置好，临美廉…",https://bj.zu.ke.com/zufang/BJ2212149552142884864.html?h=BJ2212149552142884864&t=default&click_position=2,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,140.0,,0,0
322,643,未知,政馨园三区 2室1厅 6500元,2019-04-26,BJ2236906924845039616,https://ke-image.ljcdn.com/ehr-personnel/20190111145642385Y9TB2TOM.png,,,,"[""https://ke-image.ljcdn.com/110000-inspection/864adf1b-ebbb-4b34-aed9-93b00956cf96.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/7adda7d1-016c-4cce-98b0-cbf1bc971353.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/110000-inspection/10cdd05e-da81-483a-b500-06777675ab1d.jpg.780x439.jpg""]",6500,"[""近地铁"", ""随时看房""]",2室1厅1卫,92,东南,,,暂无数据,暂无数据,高楼层,22,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 196]]","[{""成交日期"":""2019-04-04"",""居室"":""1室1厅1卫"",""面积"":""64㎡"",""租赁方式"":""整租"",""出租价格"":""5100元\/月""},{""成交日期"":""2019-01-17"",""居室"":""2室1厅1卫"",""面积"":""66㎡"",""租赁方式"":""整租"",""出租价格"":""5300元\/月""},{""成交日期"":""2018-10-19"",""居室"":""1室1厅1卫"",""面积"":""56㎡"",""租赁方式"":""整租"",""出租价格"":""4900元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2236906924845039616.html?h=BJ2236906924845039616&t=default&click_position=9,北京,丰台,宋家庄,政馨园三区,https://bj.zu.ke.com/zufang/c1111027382726/,70.65,链家,0,1
323,645,合租,顶秀金颐家园 4居室,2019-04-14,BJ2234672436904214528,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0a8c4c93-58e1-4cc2-a8d7-7ac5b695fdc5.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/49fc90ef-6fec-4a21-a2de-8242a2d2e7fa.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/9f9c8b30-71d9-40d3-9828-d2b9c868403b.780x439.jpg""]",2400,"[""在线签约"", ""近地铁"", ""精装"", ""随时看房""]",4居室,21,南,,,360,1080,1,27,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2017-09-17"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1800元\/月""},{""成交日期"":""2017-08-07"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1900元\/月""},{""成交日期"":""2017-06-25"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2530元\/月""}]","小区介绍：地理位置：位于宋家庄刘家窑亦庄地铁站。出行方便，
关于房子：房子是四室一厅两卫，南北通透，主卧次卧面积一样大小。房子很敞亮，大客厅大沙发大床大柜子！最主要是！所有的都是全新！ 暖气也是新装的，特别暖和哦。
关于家电：三门大冰箱，油烟机，燃气灶，美…",https://bj.zu.ke.com/zufang/BJ2234672436904214528.html?h=BJ2234672436904214528&t=default&click_position=24,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,114.29,,0,0
324,647,合租,顶秀金石家园 2居室,2019-04-07,BJ2229447470935711744,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/b135038f-da10-4fa0-a7cb-69e2a6920859.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/c59e7ff9-0898-41e6-b184-b50e0c17f34f.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/e495e0de-50d9-4d78-89d9-d508fff77e3d.780x439.jpg""]",2000,"[""在线签约"", ""月租"", ""近地铁"", ""精装"", ""随时看房""]",2居室,23,南,,,90,360,3,26,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1033]]","[{""成交日期"":""2018-03-13"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2490元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2290元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""}]","1、房屋介绍：
房屋装修水准高，楼层好，位置优越，配置齐全。
2、小区介绍：
顶秀金石家园小区环境优美，绿化好。治安安全有保障。小区周边配套成熟。
3、总结：
周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！…",https://bj.zu.ke.com/zufang/BJ2229447470935711744.html?h=BJ2229447470935711744&t=default&click_position=9,北京,丰台,宋家庄,顶秀金石家园,https://bj.zu.ke.com/zufang/c1111046588029/,86.96,,0,0
325,649,整租,顶秀金颐家园 2室1厅,2019-03-27,BJ2221675414383247360,https://ke-image.ljcdn.com/rent-user-avatar/cc3cc541-3381-46bb-abcd-8ce77dc6b2f4,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/23a6b1ad-419d-48db-86f5-7814d3aa15c8.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/6eab95f9-3856-47b7-b33e-0964993a8dd6.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/fc73cb5e-c988-4f47-a93a-be30bce019a0.780x439.jpg""]",7000,"[""在线签约"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",2室1厅1卫,95,南,,,1年以上,1年以上,12,25,租用车位,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2019-02-23"",""居室"":""1室1厅1卫"",""面积"":""58㎡"",""租赁方式"":""整租"",""出租价格"":""5300元\/月""},{""成交日期"":""2018-12-13"",""居室"":""1室1厅1卫"",""面积"":""58㎡"",""租赁方式"":""整租"",""出租价格"":""5200元\/月""},{""成交日期"":""2018-10-28"",""居室"":""1室1厅1卫"",""面积"":""40㎡"",""租赁方式"":""整租"",""出租价格"":""3900元\/月""}]",房子非常干净 敞亮 采光好 紧邻地铁 交通购物非常方便,https://bj.zu.ke.com/zufang/BJ2221675414383247360.html?h=BJ2221675414383247360&t=default&click_position=14,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,73.68,,0,0
326,651,合租,横一条甲18号院 4居室,2019-04-14,BJ2234513040559316992,https://ke-image.ljcdn.com/rent-user-avatar/bec47a97-6cd0-4f32-986e-03f189ba888e,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/549a1a1e-2ea9-487e-be1a-7c9bcfdc7707.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/5dd7da03-dfb0-4856-9013-4e8b9d045007.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/816e33f7-d0b5-44d1-96fe-0f1060879ac6.780x439.jpg""]",2000,"[""在线签约"", ""月租"", ""近地铁"", ""精装"", ""随时看房""]",4居室,13,北,,,3个月以上,3个月以上,3,21,暂无数据,民电,随时入住,随时可看,有,民水,有,0,1,1,1,1,1,1,0,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1169]]","[{""成交日期"":""2018-03-11"",""居室"":""3居室"",""面积"":""14㎡"",""租赁方式"":""合租"",""出租价格"":""2360元\/月""},{""成交日期"":""2018-03-11"",""居室"":""3居室"",""面积"":""9㎡"",""租赁方式"":""合租"",""出租价格"":""2360元\/月""},{""成交日期"":""2018-03-11"",""居室"":""3居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""2360元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2234513040559316992.html?h=BJ2234513040559316992&t=default&click_position=10,北京,丰台,宋家庄,横一条甲18号院,https://bj.zu.ke.com/zufang/c1111027375509/,153.85,,0,0
327,653,整租,红狮家园 2室1厅,2019-04-18,BJ2237422385521229824,https://ke-image.ljcdn.com/rent-user-avatar/df335f89-59c2-49a0-ab64-32bb0cdf0e9f,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/7ac53684-efd6-4c61-b14e-e31ccb14d211.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/980eed2a-e18f-4318-bc86-2d137d7ac30f.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3ea8e396-4c3c-4d35-9f3e-84630345cfef.780x439.jpg""]",7200,"[""近地铁"", ""精装"", ""随时看房""]",2室1厅1卫,85,南 北,,,1年,1年,2,29,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 41]]","[{""成交日期"":""2019-04-26"",""居室"":""2室1厅1卫"",""面积"":""89㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-04-10"",""居室"":""2室1厅1卫"",""面积"":""89㎡"",""租赁方式"":""整租"",""出租价格"":""7600元\/月""},{""成交日期"":""2019-04-09"",""居室"":""1室1厅1卫"",""面积"":""71㎡"",""租赁方式"":""整租"",""出租价格"":""6600元\/月""}]","房源描述：房源真实 图片真实 价格真实 描述真实
想看虚假房源的 请您忽略我的帖子

重要的事情说三遍 真实房源！ 真实房源！ 真实房源！ 本人亲自拍的照片

1. 房屋配置：家具家电齐全 超大两室",https://bj.zu.ke.com/zufang/BJ2237422385521229824.html?h=BJ2237422385521229824&t=default&click_position=13,北京,丰台,宋家庄,红狮家园,https://bj.zu.ke.com/zufang/c1111027375275/,84.71,,0,1
328,655,合租,顶秀金石家园 4居室,2019-03-01,BJ2202827333747089408,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0d5473d6-1a8b-4efb-8d52-77bda4503176.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/4ef5440c-dbd7-4314-babd-2df288ad940b.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/c9cda3de-7083-4e26-a874-db7cc936cba2.780x439.jpg""]",2100,"[""在线签约"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",4居室,25,南,,,1年,1年,15,26,租用车位,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1033]]","[{""成交日期"":""2018-03-13"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2490元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2290元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""}]","1、房屋介绍：
房屋装修水准高，楼层好，位置优越，配置齐全。
2、小区介绍：
顶秀金石家园小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！…",https://bj.zu.ke.com/zufang/BJ2202827333747089408.html?h=BJ2202827333747089408&t=default&click_position=6,北京,丰台,宋家庄,顶秀金石家园,https://bj.zu.ke.com/zufang/c1111046588029/,84.0,,0,0
329,657,合租,顶秀欣园东苑 3居室,2019-04-08,BJ2230251131945361408,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/531e98cd-035a-4056-8d23-7ec34926689b.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/537295a6-e274-4d80-bcfe-e795254aea6b.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/8a90a984-e176-4f57-91e0-2a4656fdd5bc.780x439.jpg""]",1900,"[""在线签约"", ""公寓"", ""近地铁"", ""精装""]",3居室,18,西,,,1年,1年,8,21,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 614]]","[{""成交日期"":""2017-07-22"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""},{""成交日期"":""2017-07-21"",""居室"":""3居室"",""面积"":""13㎡"",""租赁方式"":""合租"",""出租价格"":""2730元\/月""},{""成交日期"":""2017-06-26"",""居室"":""3居室"",""面积"":""9㎡"",""租赁方式"":""合租"",""出租价格"":""2690元\/月""}]","1、房屋介绍：
房屋装修水准高，楼层好，位置优越，配置齐全。
2、小区介绍：
顶秀欣园东苑小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋无中介费，说的再好不如您亲眼见了好，好房不多，别再犹豫，欢迎您来…",https://bj.zu.ke.com/zufang/BJ2230251131945361408.html?h=BJ2230251131945361408&t=default&click_position=29,北京,丰台,宋家庄,顶秀欣园东苑,https://bj.zu.ke.com/zufang/c1111027373991/,105.56,京城联行 管家,0,0
