,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
96,191,整租,三元桥新源街一居室简单干净 拎包入住,2018-05-31,BJ2004207763743580160,https://ke-image.ljcdn.com/ehr-personnel/20180822111812711YPNCEHJZ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/88edc7e1-9f7b-4741-9f44-4c3183d76b7b.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/a93a0035-b720-4996-903e-35bbc75da796.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/ed7b163b-30c8-4c68-a84e-c02d1a020ca6.jpg.780x439.jpg""]",5500,"[""集中供暖""]",2室1厅1卫,54,南 北,,,1年以内,1年以内,高楼层,6,暂无数据,民电,随时入住,需提前预约,无,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""亮马桥"", 878], [""机场线,10号线"", ""三元桥"", 1154]]","[{""成交日期"":""2019-01-15"",""居室"":""2室1厅1卫"",""面积"":""58㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-03"",""居室"":""2室1厅1卫"",""面积"":""97㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-02"",""居室"":""1室1厅1卫"",""面积"":""36㎡"",""租赁方式"":""整租"",""出租价格"":""5100元\/月""}]",【交通出行】 出小区西门就是新源街，北边是机场高速：公交车：413路; 418路; 536路; 659路; 675路; 688路; 955路；24路; 110路; 120路; 132路; 地铁：距离地铁10号线亮马桥站1300米，三元桥站和机场轻轨1100米交通出现方便。,https://bj.zu.ke.com/zufang/BJ2004207763743580160.html,北京,朝阳,三元桥,新源街,https://bj.zu.ke.com/zufang/c1111027381357/,101.85,链家,0,0
97,193,整租,新源街 2室1厅 8000元,2019-01-09,BJ2165743417966206976,https://ke-image.ljcdn.com/ehr-personnel/20180822181121106FWVXZTWZ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/3aa53979-652f-42b9-936f-8679d0b79e89.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/0435f0c2-ee71-4862-8087-d1df488d9e3e.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/8f1d47ff-b7f3-41ac-a334-1f7f37db5a16.jpg.780x439.jpg""]",8000,"[""近地铁"", ""精装"", ""集中供暖""]",2室1厅1卫,55,西北,,,360,720,低楼层,16,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,1,0,0,1,0,1,0,0,0,"[[""10号线"", ""亮马桥"", 878], [""机场线,10号线"", ""三元桥"", 1154]]","[{""成交日期"":""2019-01-15"",""居室"":""2室1厅1卫"",""面积"":""58㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-03"",""居室"":""2室1厅1卫"",""面积"":""97㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-02"",""居室"":""1室1厅1卫"",""面积"":""36㎡"",""租赁方式"":""整租"",""出租价格"":""5100元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2165743417966206976.html,北京,朝阳,三元桥,新源街,https://bj.zu.ke.com/zufang/c1111027381357/,145.45,链家,0,0
98,195,整租,裘马都 4室2厅 65000元,2019-01-19,BJ2172916169253076992,https://ke-image.ljcdn.com/ehr-personnel/20180824140219273K8BI3WTL.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/ad4682b3-4d55-4b50-9294-3efcdb1a6b9b.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/b9ccb036-f39d-4ab0-839d-e4bb75bb9029.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/aead1a8a-76a9-4aa5-bad6-82c1f0d8a472.jpg.780x439.jpg""]",65000,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",4室2厅3卫,584,南 北,,,3年以上,3年以上,低楼层,23,免费使用,民电,随时入住,暂无数据,有,民水,有,0,0,0,1,0,0,1,0,0,0,"[[""机场线,10号线"", ""三元桥"", 712]]","[{""成交日期"":""2019-04-01"",""居室"":""1室1厅1卫"",""面积"":""75㎡"",""租赁方式"":""整租"",""出租价格"":""14000元\/月""},{""成交日期"":""2019-03-27"",""居室"":""4室3厅4卫"",""面积"":""295㎡"",""租赁方式"":""整租"",""出租价格"":""35000元\/月""},{""成交日期"":""2019-03-27"",""居室"":""1室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""12800元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2172916169253076992.html,北京,朝阳,三元桥,裘马都,https://bj.zu.ke.com/zufang/c1111027378867/,111.3,链家,0,0
99,197,整租,太阳宫 UHN国际村 精装南北通透四居室 视野好,2019-02-20,BJ2193150185260466176,https://ke-image.ljcdn.com/ehr-personnel/20180822195329675P55DCXL0.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/2902276c-47d3-4672-aea1-c6ad14d31248.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/70952af6-38d1-41d4-a6ce-c826f60e657d.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/d1e4b9ce-20df-45c3-b083-123488293878.png.780x439.jpg""]",21500,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""随时看房""]",4室2厅2卫,164,南 北,,,360,720,高楼层,28,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,0,1,1,0,1,1,"[[""10号线"", ""太阳宫"", 434]]","[{""成交日期"":""2019-04-14"",""居室"":""2室1厅1卫"",""面积"":""89㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-14"",""居室"":""1室0厅1卫"",""面积"":""55㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-13"",""居室"":""3室2厅2卫"",""面积"":""139㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","【装修描述】 房子是精装修，现状保持的很不错，家具家电齐全，基本上就是拎包入住
【交通出行】 小区位于太阳宫南街与曙光西路交叉口，小区南门附近就是曙光西路公交站，从北门出发步行到太阳宫地铁站，在百度地图上的距离不超过500米
【出租原因】 房子业主暂时用不…",https://bj.zu.ke.com/zufang/BJ2193150185260466176.html,北京,朝阳,三元桥,UHN国际村,https://bj.zu.ke.com/zufang/c1111027380148/,131.1,链家,0,0
100,199,整租,曙光里 2室1厅 7000元,2019-03-07,BJ2199011526223077376,https://ke-image.ljcdn.com/ehr-personnel/20180822181121106FWVXZTWZ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/43ec4c97-8341-47fd-9829-6863a9950d72.JPG.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/a483de13-8811-4839-a35b-317e6402bf40.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/5c8ec2b4-0fcb-4233-9807-fea07a419d36.JPG.780x439.jpg""]",7000,"[""集中供暖"", ""随时看房""]",2室1厅1卫,61,南,,,720,1080,高楼层,6,暂无数据,民电,随时入住,需提前预约,无,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""10号线"", ""太阳宫"", 655], [""机场线,10号线"", ""三元桥"", 792]]","[{""成交日期"":""2019-04-16"",""居室"":""2室1厅1卫"",""面积"":""62㎡"",""租赁方式"":""整租"",""出租价格"":""6100元\/月""},{""成交日期"":""2019-04-02"",""居室"":""2室1厅1卫"",""面积"":""57㎡"",""租赁方式"":""整租"",""出租价格"":""7200元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2199011526223077376.html,北京,朝阳,三元桥,曙光里,https://bj.zu.ke.com/zufang/c1111027379247/,114.75,链家,0,0
101,201,整租,凤凰城一期，空房精装修，随时用房,2019-03-14,BJ2211492659854581760,https://ke-image.ljcdn.com/ehr-personnel/20180824095823847GCO1TN3I.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/4122cdf8-ff8e-4fa1-ad18-b28d21bb0542.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/4d13db8f-cab4-4afb-8193-0157c8967891.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/03162820-4f9f-496c-baf1-b5f099d634dc.jpg.780x439.jpg""]",22000,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""随时看房""]",3室2厅2卫,186,南,,,3年以上,3年以上,低楼层,34,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 469]]","[{""成交日期"":""2019-04-09"",""居室"":""3室1厅2卫"",""面积"":""186㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""},{""成交日期"":""2019-03-25"",""居室"":""1室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-03-15"",""居室"":""2室1厅1卫"",""面积"":""104㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""}]","【户型介绍】 本房为全南向户型，户型方正，楼层高，采光好，无遮挡，户型有改动，户型图中最左侧的卧室和客厅打通，宽敞明亮宜居
【周边配套】 1.公园：太阳宫公园，彩蝶公园，朝阳体育公园 2.医院：望京医院，中日友好医院，煤炭医院 3.餐饮：四川会馆，椒香，鳗鳗的爱，杨兴…",https://bj.zu.ke.com/zufang/BJ2211492659854581760.html,北京,朝阳,三元桥,凤凰城一期,https://bj.zu.ke.com/zufang/c1114892038369985/,118.28,链家,0,0
102,203,整租,金星园精装三居室，家具家电齐全，拎包入住,2019-04-16,BJ2230157996384854016,https://ke-image.ljcdn.com/ehr-personnel/20180822195710303TDDHE6EV.jpg,,,,"[""https://ke-image.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg""]",21000,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""新上""]",3室2厅2卫,177,南 北,,,360,720,中楼层,22,暂无数据,民电,2019-04-30,暂无数据,有,民水,有,1,1,1,1,0,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 832], [""10号线"", ""太阳宫"", 842]]","[{""成交日期"":""2019-04-11"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""7300元\/月""},{""成交日期"":""2019-03-27"",""居室"":""3室1厅1卫"",""面积"":""115㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-03-23"",""居室"":""4室2厅2卫"",""面积"":""174㎡"",""租赁方式"":""整租"",""出租价格"":""21000元\/月""}]","【户型介绍】 此房是金星园精装三居室，客厅和主卧室朝南向，实木地板，楼层高，南北通透采光好，
【交通出行】 小区交通便利，向南走可到三元桥地铁站，向北走可到太阳宫地铁站，西邻太阳宫南街，东邻太阳宫北街，既不堵车道路又宽，上班出差都方便。
【周边配套】 金星…",https://bj.zu.ke.com/zufang/BJ2230157996384854016.html,北京,朝阳,三元桥,金星园,https://bj.zu.ke.com/zufang/c1111027377484/,118.64,链家,0,0
103,205,整租,三源里北小街 2室1厅,2019-03-30,BJ2223896954415890432,https://ke-image.ljcdn.com/rent-user-avatar/cdd68c32-ecca-4334-ac68-91a1b899938f,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/4b3597fc-74b9-491e-96b1-1b339d138ef1.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/b9d91fc9-e4c7-4fe8-9dd0-810ba19c31b1.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/c2252b43-33dd-4ef6-84be-4c6f7644329f.780x439.jpg""]",6800,"[""近地铁""]",2室1厅1卫,61,南,,,1年,1年,4,12,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,1,1,0,1,0,0,1,"[[""机场线,10号线"", ""三元桥"", 775], [""10号线"", ""亮马桥"", 1004]]","[{""成交日期"":""2019-03-17"",""居室"":""1室1厅1卫"",""面积"":""46㎡"",""租赁方式"":""整租"",""出租价格"":""5600元\/月""},{""成交日期"":""2019-02-20"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""},{""成交日期"":""2019-01-17"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]","屋内温馨干净 采光好 装修干净整洁！ 厨房整体橱柜 24热水 洗澡方便 卧室使用面较大 带阳台！
地理位置优越，靠近三元桥10号线，步行300米就到，
临近第三置业，爱情海等繁华地段！
看房方便，提前约好时间即可！
入住随时，希…",https://bj.zu.ke.com/zufang/BJ2223896954415890432.html,北京,朝阳,三元桥,三源里北小街,https://bj.zu.ke.com/zufang/c1111027379669/,111.48,,0,0
104,207,未知,三环边纯写字楼，采光好，可以注册，近三元桥,2019-04-10,BJ2231701136116039680,https://ke-image.ljcdn.com/ehr-personnel/20180822174324429S3C7ENSR.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/8f082bb0-a577-431e-90eb-cac33221e9cf.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/b9702473-5823-4dc1-9acd-4cde9992cd87.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/91e4c7db-65c0-47ae-8338-cb4bfc797a62.jpg.780x439.jpg""]",50000,"[""近地铁"", ""集中供暖""]",1室2厅0卫,260,南,,,暂无数据,暂无数据,高楼层,28,暂无数据,商电,随时入住,需提前预约,有,商水,有,0,0,0,0,0,0,0,0,0,0,"[[""机场线,10号线"", ""三元桥"", 606]]","[{""成交日期"":""2019-04-05"",""居室"":""1室1厅1卫"",""面积"":""73㎡"",""租赁方式"":""整租"",""出租价格"":""10750元\/月""},{""成交日期"":""2019-02-13"",""居室"":""2室2厅1卫"",""面积"":""101㎡"",""租赁方式"":""整租"",""出租价格"":""12800元\/月""},{""成交日期"":""2019-01-03"",""居室"":""1室1厅1卫"",""面积"":""74㎡"",""租赁方式"":""整租"",""出租价格"":""11000元\/月""}]","【户型介绍】 户型方正，朝向是朝南，采光特别好。可根据自己的需求自行设计。
【交通出行】 小区挨着三环，出小区门口就能上三环。旁边是京密路和机场高速，特别方便。紧邻三元桥地铁站，方便出行
【出租原因】 业主第一次出租，之前都是自己住的。现在不用了拿出来出租…",https://bj.zu.ke.com/zufang/BJ2231701136116039680.html,北京,朝阳,三元桥,时间国际,https://bj.zu.ke.com/zufang/c1111027379340/,192.31,链家,0,0
105,209,整租,精装修 可注册 可办公 可改造,2019-04-11,BJ2232352822073237504,https://ke-image.ljcdn.com/ehr-personnel/20180824095823847GCO1TN3I.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/d4688e78-db12-4e41-9232-67530cab3179.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/17c5e109-4c56-479e-b1fd-c7ceb9c37973.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/d4688e78-db12-4e41-9232-67530cab3179.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918""]",24000,"[""近地铁"", ""精装"", ""集中供暖""]",1室0厅0卫,122,南,,,3年以上,3年以上,中楼层,28,暂无数据,商电,随时入住,需提前预约,有,商水,有,0,0,0,0,0,0,0,0,0,0,"[[""机场线,10号线"", ""三元桥"", 606]]","[{""成交日期"":""2019-04-05"",""居室"":""1室1厅1卫"",""面积"":""73㎡"",""租赁方式"":""整租"",""出租价格"":""10750元\/月""},{""成交日期"":""2019-02-13"",""居室"":""2室2厅1卫"",""面积"":""101㎡"",""租赁方式"":""整租"",""出租价格"":""12800元\/月""},{""成交日期"":""2019-01-03"",""居室"":""1室1厅1卫"",""面积"":""74㎡"",""租赁方式"":""整租"",""出租价格"":""11000元\/月""}]","【交通出行】 时间国际小区位于东北三环边，有地铁10号线和机场快轨，可达机场、国贸、金台夕照、惠新西街等地，交通便利
【出租原因】 此房为业主的多余房产，是能注册的写字楼，中高楼层，视野开阔，光线充足
【周边配套】 超市有711，京客隆 商场有凤凰汇，凯德…",https://bj.zu.ke.com/zufang/BJ2232352822073237504.html,北京,朝阳,三元桥,时间国际,https://bj.zu.ke.com/zufang/c1111027379340/,196.72,链家,0,0
106,211,未知,第三置业 2室0厅 22500元,2019-04-17,BJ2236657552207388672,https://ke-image.ljcdn.com/ehr-personnel/20180824190228932I9G8IKHP.jpg,,,,"[""https://ke-image.ljcdn.com/hdic-frame/d0f026d5-ef7d-44b7-b427-daadb2178d0d.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/bd0e40f9-1fec-454a-91df-355858aae1cb.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/40916a3e-c39d-4d76-91ba-d0285d979793.jpg.780x439.jpg""]",22500,"[""近地铁"", ""集中供暖"", ""新上""]",2室0厅0卫,113,东,,,暂无数据,暂无数据,高楼层,28,暂无数据,民电,2019-04-30,暂无数据,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""机场线,10号线"", ""三元桥"", 638]]","[{""成交日期"":""2019-03-19"",""居室"":""1室0厅0卫"",""面积"":""93㎡"",""租赁方式"":""整租"",""出租价格"":""18000元\/月""},{""成交日期"":""2018-11-28"",""居室"":""1室0厅0卫"",""面积"":""91㎡"",""租赁方式"":""整租"",""出租价格"":""19950元\/月""},{""成交日期"":""2017-12-07"",""居室"":""1室1厅1卫"",""面积"":""185㎡"",""租赁方式"":""整租"",""出租价格"":""39396元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2236657552207388672.html,北京,朝阳,三元桥,第三置业,https://bj.zu.ke.com/zufang/c1111027373923/,199.12,链家,0,0
