,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
87,173,整租,富力城A区 1室0厅,2019-04-26,BJ2243461689117261824,https://ke-image.ljcdn.com/rent-user-avatar/fd01257e-2f97-4441-9a6c-248d3a16e2b3,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/646e68c9-78de-45c7-b8e3-e203e93429a4.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/d4531a5f-2d6d-4cbf-881e-afbea3ebeb69.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/a5e074cd-dc3f-446d-8003-891b060e2d0d.780x439.jpg""]",10000,"[""公寓"", ""月租"", ""近地铁"", ""精装"", ""押一付一"", ""随时看房""]",1室0厅1卫,58,北,,,30,360,15,28,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,0,1,1,0,1,0,"[[""10号线"", ""双井"", 22], [""7号线"", ""广渠门外"", 793], [""10号线"", ""劲松"", 1119]]","[{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""94㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-26"",""居室"":""2室1厅2卫"",""面积"":""99㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-04-26"",""居室"":""1室0厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""9000元\/月""}]","1. 交通便利：范围内有7号线百子湾站，大郊亭站，九龙山站，双井，14号线九龙山站，平乐园，10号线劲松站，双井，14号线平乐园，九龙山等多条地铁，步行可到地铁站， 两站地即到双井，三站地国贸CBD交通非常便利
配套齐全：合生汇，家乐福，富力广场，永辉超市，乐…",https://bj.zu.ke.com/zufang/BJ2243461689117261824.html?h=BJ2243461689117261824&t=default&click_position=15,北京,朝阳,双井,富力城A区,https://bj.zu.ke.com/zufang/c1111027374272/,172.41,城家精选公寓 管家,0,1
88,175,整租,双井 富力城A区精装一居室 拎包入住,2019-04-30,BJ2240660655277883392,https://ke-image.ljcdn.com/ehr-personnel/20180822191114065URQHTME7.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/1a98b7bf-66d8-4144-9b36-73a91f834802.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/fa0971fc-20a1-4c69-8111-5c75ec953fb2.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/ffd12a4f-0803-4de4-a955-a9c55f5f86a6.png.780x439.jpg""]",9000,"[""近地铁"", ""精装"", ""集中供暖"", ""新上"", ""随时看房""]",1室1厅1卫,58,西,,,360,720,高楼层,28,暂无数据,民电,2019-05-07,暂无数据,有,民水,有,1,1,1,1,0,1,1,1,1,1,"[[""10号线"", ""双井"", 22], [""7号线"", ""广渠门外"", 793], [""10号线"", ""劲松"", 1119]]","[{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""94㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-26"",""居室"":""2室1厅2卫"",""面积"":""99㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-04-26"",""居室"":""1室0厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""9000元\/月""}]","【交通出行】 小区外就是地铁十号线双井站，距地铁七号线广渠门站800米左右（来自百度地图），公交站为双井桥北和双井桥西站，自驾出小区即可上广渠路或东三环，一站地到CBD，交通出行方便，四通八达。
【出租原因】 业主闲置房产，用不到此房，想找一位爱家人士打理房子，可长期…",https://bj.zu.ke.com/zufang/BJ2240660655277883392.html?h=BJ2240660655277883392&t=default&click_position=29,北京,朝阳,双井,富力城A区,https://bj.zu.ke.com/zufang/c1111027374272/,155.17,链家,0,1
89,177,整租,A派公寓 1室1厅,2019-05-05,BJ2249712698629554176,https://ke-image.ljcdn.com/rent-user-avatar/2a67b1d9-c977-4c28-92ba-d73912acb7bb,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0b1babe3-7f26-4ae1-91a1-00cfd03588f5.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/1e01a474-ceec-415c-939d-3b5c37fcda37.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/de718d60-86d8-4b56-98e0-e78bf5d6f12a.780x439.jpg""]",8300,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""新上""]",1室1厅1卫,70,东,,,1年,1年,3,9,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 610], [""7号线,14号线东段"", ""九龙山"", 1008]]","[{""成交日期"":""2019-04-21"",""居室"":""1室1厅1卫"",""面积"":""63㎡"",""租赁方式"":""整租"",""出租价格"":""8700元\/月""},{""成交日期"":""2019-04-17"",""居室"":""2室1厅1卫"",""面积"":""110㎡"",""租赁方式"":""整租"",""出租价格"":""14000元\/月""},{""成交日期"":""2019-04-15"",""居室"":""2室1厅1卫"",""面积"":""92㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""}]",房间干净整洁，小区管理正规,https://bj.zu.ke.com/zufang/BJ2249712698629554176.html?h=BJ2249712698629554176&t=default&click_position=14,北京,朝阳,双井,A派公寓,https://bj.zu.ke.com/zufang/c1111027375650/,118.57,安家房产 管家,0,0
90,179,整租,东环18公寓 1室1厅 7500元,2019-04-27,BJ2244119625611100160,https://ke-image.ljcdn.com/ehr-personnel/20180829112129130MWBUM4XG.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/15de8fc8-b483-4982-ad82-e029cecb7133.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/a115ecb3-4d89-476b-a2b0-a39ed651d0f9.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/0095af3a-a9c5-46f3-a5ce-911f59957ccd.jpg.780x439.jpg""]",7500,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,65,北,,,720,1080,中楼层,11,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 511]]","[{""成交日期"":""2019-04-25"",""居室"":""1室1厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-02-27"",""居室"":""3室1厅1卫"",""面积"":""100㎡"",""租赁方式"":""整租"",""出租价格"":""10500元\/月""},{""成交日期"":""2019-01-27"",""居室"":""1室1厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2244119625611100160.html?h=BJ2244119625611100160&t=default&click_position=10,北京,朝阳,双井,东环18公寓,https://bj.zu.ke.com/zufang/c1111027376895/,115.38,链家,0,0
91,181,整租,国贸双井富力城D区 精装南北通透两居室,2019-04-06,BJ2228883429456617472,https://ke-image.ljcdn.com/ehr-personnel/20180822144127088N1UBJV5C.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/74e0ed15-1e2c-4f47-bcb4-6de941cc4772.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/e459d209-731b-4f2e-85c0-94b6a771099c.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/ddbe5b84-05f0-47d9-a651-9b34e4f3545e.jpg.780x439.jpg""]",12000,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,80,南 北,,,360,720,低楼层,14,暂无数据,民电,2019-05-15,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""7号线"", ""广渠门外"", 118], [""10号线"", ""双井"", 492]]","[{""成交日期"":""2019-05-04"",""居室"":""2室1厅2卫"",""面积"":""111㎡"",""租赁方式"":""整租"",""出租价格"":""15000元\/月""},{""成交日期"":""2019-04-28"",""居室"":""3室1厅2卫"",""面积"":""141㎡"",""租赁方式"":""整租"",""出租价格"":""17500元\/月""},{""成交日期"":""2019-04-22"",""居室"":""2室1厅2卫"",""面积"":""104㎡"",""租赁方式"":""整租"",""出租价格"":""16000元\/月""}]","【房源亮点】 房子南北通透，精装两居室，家具家电齐全，保持的很不错，可以直接拎包入住。
【周边配套】 富力城所处位置优越繁华，配套全。有世纪联华、富力广场等大型商超；中行、农行、工行、建行、交行、招商、光大、广发、中信、民生、兴业、北京等银行集体入驻；医院有九州女子医…",https://bj.zu.ke.com/zufang/BJ2228883429456617472.html?h=BJ2228883429456617472&t=default&click_position=26,北京,朝阳,双井,富力城D区,https://bj.zu.ke.com/zufang/c1111027374275/,150.0,链家,0,1
92,183,整租,苹果社区北区 1室0厅 7100元,2019-05-04,BJ2249200388194705408,https://ke-image.ljcdn.com/ehr-personnel/20180823114644536YIMOUACM.jpg,,,,"[""https://ke-image.ljcdn.com/hdic-frame/4470f9dd-b48b-4c1b-8a2f-b0ee878c9cda.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/54a29056-4027-4712-bfa7-096e1999fd20.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/826a3fbc-21b0-48bd-be6d-9a76a60481ef.jpg.780x439.jpg""]",7100,"[""集中供暖"", ""新上""]",1室0厅1卫,59,南,,,360,720,低楼层,21,暂无数据,民电,2019-06-01,需提前预约,有,民水,有,1,1,1,1,0,1,1,0,1,0,"[[""10号线"", ""双井"", 819], [""7号线,14号线东段"", ""九龙山"", 983]]","[{""成交日期"":""2019-05-03"",""居室"":""3室1厅1卫"",""面积"":""135㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-05-01"",""居室"":""1室0厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-29"",""居室"":""2室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2249200388194705408.html?h=BJ2249200388194705408&t=default&click_position=17,北京,朝阳,双井,苹果社区北区,https://bj.zu.ke.com/zufang/c1111099581268/,120.34,链家,0,0
93,185,整租,九龙花园 1室1厅,2019-03-15,BJ2212741324640092160,https://ke-image.ljcdn.com/rent-house-1/89369ca6bfac0fd2f7be657e420f34eb.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/46226111-31cc-46d6-bb3a-50ad2369a371.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/65c0d500-2a27-4872-b214-99c81dcf855a.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/f4c39b7b-b858-4e1f-bb8b-8a12b930188b.780x439.jpg""]",8200,"[""公寓"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,75,西,,,1年,1年,21,23,租用车位,民电,随时入住,随时可看,有,民水,有,1,1,1,1,0,1,1,0,1,1,"[[""10号线"", ""双井"", 515], [""7号线,14号线东段"", ""九龙山"", 593]]","[{""成交日期"":""2019-04-25"",""居室"":""2室1厅1卫"",""面积"":""93㎡"",""租赁方式"":""整租"",""出租价格"":""7900元\/月""},{""成交日期"":""2019-04-01"",""居室"":""3室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""11800元\/月""},{""成交日期"":""2019-03-13"",""居室"":""1室1厅1卫"",""面积"":""83㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
九龙花园小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋照片均是实景拍摄，随时欢迎您来电…",https://bj.zu.ke.com/zufang/BJ2212741324640092160.html?h=BJ2212741324640092160&t=default&click_position=11,北京,朝阳,双井,九龙花园,https://bj.zu.ke.com/zufang/c1111027377236/,109.33,京泰友家 管家,0,0
94,187,整租,九龙花园 1室1厅,2019-04-28,BJ2244741101707591680,https://ke-image.ljcdn.com/rent-user-avatar/b75f13bc-e196-4241-9973-df0c4388edce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/ddda6ebe-88f5-4651-b2b7-1867a9fc4baa.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/09656d5e-103d-4988-a5a6-abcf2881ffa2.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/9d483223-e728-4428-98a0-9ef9b80d8a36.780x439.jpg""]",7700,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,80, 北,,,1年,1年,2,25,租用车位,民电,随时入住,随时可看,有,民水,有,0,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""双井"", 515], [""7号线,14号线东段"", ""九龙山"", 593]]","[{""成交日期"":""2019-04-25"",""居室"":""2室1厅1卫"",""面积"":""93㎡"",""租赁方式"":""整租"",""出租价格"":""7900元\/月""},{""成交日期"":""2019-04-01"",""居室"":""3室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""11800元\/月""},{""成交日期"":""2019-03-13"",""居室"":""1室1厅1卫"",""面积"":""83㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]",房子位于九龙花园小区，是正规的一室一厅，有钥匙随时看房,https://bj.zu.ke.com/zufang/BJ2244741101707591680.html?h=BJ2244741101707591680&t=default&click_position=26,北京,朝阳,双井,九龙花园,https://bj.zu.ke.com/zufang/c1111027377236/,96.25,德美地产 管家,0,0
95,189,整租,南向采光好无遮挡 有钥匙随时看 150米到达双井地铁,2018-11-29,BJ2136279861852119040,https://ke-image.ljcdn.com/ehr-personnel/20180823161739722KN1EYJC2.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/ec539cbe-d499-4e27-8ac1-47fc2f67570e.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/c005fb53-deba-4050-889a-bb8498fa9444.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/356dbcd9-bc63-4521-a9e9-a962c48d7a4e.jpg.780x439.jpg""]",6000,"[""近地铁"", ""集中供暖"", ""随时看房""]",1室1厅1卫,57,东南,,,1年以内,1年以内,中楼层,18,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""7号线,14号线东段"", ""九龙山"", 41], [""10号线"", ""双井"", 334], [""14号线东段"", ""平乐园"", 986], [""7号线"", ""大郊亭"", 996]]","[{""成交日期"":""2019-03-06"",""居室"":""1室1厅1卫"",""面积"":""58㎡"",""租赁方式"":""整租"",""出租价格"":""5600元\/月""},{""成交日期"":""2019-01-10"",""居室"":""2室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2018-12-29"",""居室"":""2室1厅1卫"",""面积"":""66㎡"",""租赁方式"":""整租"",""出租价格"":""6700元\/月""}]","【房源亮点】 东南向正规一居室 有钥匙随时看 可拎包入住 200米到达双井地铁
【交通出行】 百环家园位于双井桥东南角位置，因为紧贴在东三环和广渠路所以出行南北东西很是方便。地铁：10号线双井站，7号线九龙山站，14号线九龙山站。步行即可到达。公交：双井桥东站，双井桥…",https://bj.zu.ke.com/zufang/BJ2136279861852119040.html?h=BJ2136279861852119040&t=default&click_position=2,北京,朝阳,双井,广渠路,https://bj.zu.ke.com/zufang/c1111027374681/,105.26,链家,0,1
96,191,整租,南区正规一居室，观国贸 拎包入住,2019-04-28,BJ2244699191517921280,https://ke-image.ljcdn.com/ehr-personnel/20180823134927858B314STJY.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/rsp_pic_upload00873917-eaa4-4bb6-a68e-27746f68a666.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/rsp_pic_upload68b5fb80-14db-4156-9f2f-94fd484858d2.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/rsp_pic_upload8cd1c5b1-ec0a-45d0-8527-a8ba5ee57f26.jpg.780x439.jpg""]",8300,"[""近地铁"", ""集中供暖""]",1室1厅1卫,63,北,,,360,720,高楼层,27,暂无数据,民电,2019-05-20,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 817], [""7号线,14号线东段"", ""九龙山"", 980]]","[{""成交日期"":""2019-05-04"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""108㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""}]","【户型介绍】 一进门右手边可以放一组鞋柜，左手边的卫生间干湿分离有独立浴室，卫生间门后留有放洗衣机的位置，客厅呈长方形好摆放家具，北向正观花园，卧室空间宽敞放一张双人床加一组大衣柜也不显拥挤，厨房方形带有明窗，可以容纳2个人做饭。
【交通出行】 小区北有万达购物广场，…",https://bj.zu.ke.com/zufang/BJ2244699191517921280.html?h=BJ2244699191517921280&t=default&click_position=21,北京,朝阳,双井,苹果社区南区,https://bj.zu.ke.com/zufang/c1111027378713/,131.75,链家,0,0
97,193,整租,国贸双井富力城D区 精装南北通透两居室,2019-04-07,BJ2229372258089451520,https://ke-image.ljcdn.com/ehr-personnel/20180822144127088N1UBJV5C.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/test-7ff39b56-7929-481e-abed-36b313ea62f4.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/test-bacfff20-7edf-4be5-82a6-5cc356e665c4.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/test-21fab783-2439-45f4-b078-2ca466d7d6c0.png.780x439.jpg""]",12000,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,80,南 北,,,360,720,中楼层,14,暂无数据,民电,2019-05-15,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""7号线"", ""广渠门外"", 118], [""10号线"", ""双井"", 492]]","[{""成交日期"":""2019-05-04"",""居室"":""2室1厅2卫"",""面积"":""111㎡"",""租赁方式"":""整租"",""出租价格"":""15000元\/月""},{""成交日期"":""2019-04-28"",""居室"":""3室1厅2卫"",""面积"":""141㎡"",""租赁方式"":""整租"",""出租价格"":""17500元\/月""},{""成交日期"":""2019-04-22"",""居室"":""2室1厅2卫"",""面积"":""104㎡"",""租赁方式"":""整租"",""出租价格"":""16000元\/月""}]","【房源亮点】 房子南北通透，精装两居室，家具家电齐全，保持的很不错，可以直接拎包入住。
【周边配套】 富力城所处位置优越繁华，配套全。有世纪联华、富力广场等大型商超；中行、农行、工行、建行、交行、招商、光大、广发、中信、民生、兴业、北京等银行集体入驻；医院有九州女子医…",https://bj.zu.ke.com/zufang/BJ2229372258089451520.html?h=BJ2229372258089451520&t=default&click_position=27,北京,朝阳,双井,富力城D区,https://bj.zu.ke.com/zufang/c1111027374275/,150.0,链家,0,1
